Date,High,Low,Open,Close,Volume,Adj Close,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2014-01-02,556.7880249023438,552.0607299804688,555.6472778320312,554.481689453125,3656454.0,554.481689453125,554.481689453125,554.481689453125,554.481689453125,0.0,0,0,0.0
2014-01-03,556.3795776367188,550.4019775390625,555.4181518554688,550.4368286132812,3345894.0,550.4368286132812,550.4368286132812,554.4297500905418,554.4550863649727,-0.025336274430856065,0,0,0.0
2014-01-06,557.3409423828125,551.1541137695312,554.4268798828125,556.5738525390625,3551864.0,556.5738525390625,556.5738525390625,554.4644281082675,554.4726383888219,-0.0082102805544082,0,0,0.0
2014-01-07,567.717041015625,558.4866333007812,560.3994750976562,567.3035888671875,5124336.0,567.3035888671875,567.3035888671875,554.972864736236,554.732890619049,0.23997411718698913,0,0,0.0
2014-01-08,571.517822265625,564.5289916992188,570.8602905273438,568.4841918945312,4501811.0,568.4841918945312,568.4841918945312,555.5884832877642,555.0538077669748,0.5346755207893921,0,0,0.0
2014-01-09,569.9735717773438,560.678466796875,569.5850830078125,563.0097045898438,4184626.0,563.0097045898438,563.0097045898438,555.9034008691285,555.2267281166513,0.6766727524772023,0,0,0.0
2014-01-10,567.4132080078125,559.0296020507812,567.4132080078125,562.9797973632812,4303069.0,562.9797973632812,562.9797973632812,556.1852052522211,555.3848691913803,0.8003360608407775,0,0,0.0
2014-01-13,571.3135986328125,556.4990844726562,561.1317138671875,559.3932495117188,4855933.0,559.3932495117188,559.3932495117188,556.3049273022011,555.4614884865393,0.8434388156617842,0,0,0.0
2014-01-14,573.3509521484375,561.938720703125,566.8502807617188,572.553955078125,4983811.0,572.553955078125,572.553955078125,557.0005370554685,555.8362702577737,1.164266797694836,0,0,0.0
2014-01-15,575.3434448242188,569.7593994140625,574.3422241210938,572.1654052734375,3915020.0,572.1654052734375,572.1654052734375,557.6867275055125,556.2147168917606,1.472010613751877,0,0,0.0
